pair_index,answer_json,test_json,point,raw_error,w0_error,w0.2_error,w0.4_error,w0.65_error,w0.8_error,w1_error,best_weight,best_error
23,20260616_180136_487_landmarks.json,20260616_201505_010_landmarks.json,mouth_right,7.434,7.434,7.168,6.906,6.587,6.401,6.158,1,6.158
23,20260616_180136_487_landmarks.json,20260616_201505_010_landmarks.json,mouth_center,4.545,4.545,4.978,5.434,6.03,6.398,6.899,0,4.545
23,20260616_180136_487_landmarks.json,20260616_201505_010_landmarks.json,chin,23.982,23.982,22.994,22.019,20.823,20.119,19.199,1,19.199
23,20260616_180136_487_landmarks.json,20260616_201505_010_landmarks.json,clothing_start,45.539,45.539,51.286,57.034,64.219,68.53,74.279,0,45.539
24,20260616_180156_671_landmarks.json,20260616_201518_962_landmarks.json,left_eye,21.455,21.455,19.964,18.485,16.659,15.578,14.159,1,14.159
24,20260616_180156_671_landmarks.json,20260616_201518_962_landmarks.json,right_eye,16.851,16.851,15.43,14.019,12.276,11.244,9.893,1,9.893
24,20260616_180156_671_landmarks.json,20260616_201518_962_landmarks.json,nose_tip,8.671,8.671,8.671,8.671,8.671,8.671,8.671,0,8.671
24,20260616_180156_671_landmarks.json,20260616_201518_962_landmarks.json,mouth_left,16.429,16.429,16.691,16.953,17.284,17.483,17.749,0,16.429
24,20260616_180156_671_landmarks.json,20260616_201518_962_landmarks.json,mouth_right,15.134,15.134,15.305,15.478,15.699,15.833,16.015,0,15.134
24,20260616_180156_671_landmarks.json,20260616_201518_962_landmarks.json,mouth_center,9.275,9.275,9.446,9.638,9.906,10.079,10.325,0,9.275
24,20260616_180156_671_landmarks.json,20260616_201518_962_landmarks.json,chin,6.206,6.206,6.832,7.527,8.468,9.062,9.878,0,6.206
24,20260616_180156_671_landmarks.json,20260616_201518_962_landmarks.json,clothing_start,56.034,56.034,60.798,65.575,71.561,75.159,79.962,0,56.034
25,20260616_180212_791_landmarks.json,20260616_201531_538_landmarks.json,left_eye,62.348,62.348,60.299,58.253,55.699,54.169,52.132,1,52.132
25,20260616_180212_791_landmarks.json,20260616_201531_538_landmarks.json,right_eye,34.182,34.182,32.243,30.306,27.891,26.444,24.52,1,24.52
25,20260616_180212_791_landmarks.json,20260616_201531_538_landmarks.json,nose_tip,13.74,13.74,13.74,13.74,13.74,13.74,13.74,0,13.74
25,20260616_180212_791_landmarks.json,20260616_201531_538_landmarks.json,mouth_left,11.202,11.202,11.198,11.209,11.242,11.272,11.325,0.2,11.198
25,20260616_180212_791_landmarks.json,20260616_201531_538_landmarks.json,mouth_right,19.385,19.385,19.621,19.861,20.166,20.352,20.602,0,19.385
25,20260616_180212_791_landmarks.json,20260616_201531_538_landmarks.json,mouth_center,6.828,6.828,7.082,7.382,7.813,8.098,8.505,0,6.828
25,20260616_180212_791_landmarks.json,20260616_201531_538_landmarks.json,chin,24.57,24.57,25.705,26.851,28.3,29.176,30.352,0,24.57
25,20260616_180212_791_landmarks.json,20260616_201531_538_landmarks.json,clothing_start,80.466,80.466,75.173,70.076,64.054,60.671,56.494,1,56.494
26,20260616_180507_479_landmarks.json,20260616_201542_377_landmarks.json,left_eye,5.494,5.494,4.457,3.834,3.933,4.448,5.481,0.4,3.834
26,20260616_180507_479_landmarks.json,20260616_201542_377_landmarks.json,right_eye,2.737,2.737,2.947,3.798,5.292,6.29,7.679,0,2.737
26,20260616_180507_479_landmarks.json,20260616_201542_377_landmarks.json,nose_tip,4.139,4.139,4.139,4.139,4.139,4.139,4.139,0,4.139
26,20260616_180507_479_landmarks.json,20260616_201542_377_landmarks.json,mouth_left,15.151,15.151,15.263,15.381,15.536,15.633,15.766,0,15.151
26,20260616_180507_479_landmarks.json,20260616_201542_377_landmarks.json,mouth_right,12.308,12.308,12.457,12.611,12.809,12.931,13.098,0,12.308
26,20260616_180507_479_landmarks.json,20260616_201542_377_landmarks.json,mouth_center,1.664,1.664,1.873,2.173,2.629,2.929,3.35,0,1.664
26,20260616_180507_479_landmarks.json,20260616_201542_377_landmarks.json,chin,4.527,4.527,4.085,3.848,3.893,4.099,4.548,0.4,3.848
26,20260616_180507_479_landmarks.json,20260616_201542_377_landmarks.json,clothing_start,48.734,48.734,43.895,39.092,33.159,29.656,25.088,1,25.088
27,20260616_180517_422_landmarks.json,20260616_201558_104_landmarks.json,left_eye,8.625,8.625,10.103,11.67,13.706,14.956,16.646,0,8.625
27,20260616_180517_422_landmarks.json,20260616_201558_104_landmarks.json,right_eye,13.166,13.166,14.786,16.42,18.476,19.714,21.371,0,13.166
27,20260616_180517_422_landmarks.json,20260616_201558_104_landmarks.json,nose_tip,4.626,4.626,4.626,4.626,4.626,4.626,4.626,0,4.626
27,20260616_180517_422_landmarks.json,20260616_201558_104_landmarks.json,mouth_left,18.823,18.823,19.122,19.424,19.802,20.03,20.335,0,18.823
27,20260616_180517_422_landmarks.json,20260616_201558_104_landmarks.json,mouth_right,17.34,17.34,17.535,17.733,17.986,18.14,18.348,0,17.34
27,20260616_180517_422_landmarks.json,20260616_201558_104_landmarks.json,mouth_center,12.111,12.111,12.396,12.699,13.099,13.35,13.697,0,12.111
27,20260616_180517_422_landmarks.json,20260616_201558_104_landmarks.json,chin,7.785,7.785,7.279,6.911,6.68,6.673,6.82,0.8,6.673
27,20260616_180517_422_landmarks.json,20260616_201558_104_landmarks.json,clothing_start,76.183,76.183,81.744,87.306,94.259,98.43,103.992,0,76.183
28,20260616_180534_415_landmarks.json,20260616_201627_254_landmarks.json,left_eye,8.542,8.542,10.007,11.558,13.575,14.813,16.486,0,8.542
28,20260616_180534_415_landmarks.json,20260616_201627_254_landmarks.json,right_eye,3.793,3.793,5.356,6.969,9.014,10.249,11.902,0,3.793
28,20260616_180534_415_landmarks.json,20260616_201627_254_landmarks.json,nose_tip,8.843,8.843,8.843,8.843,8.843,8.843,8.843,0,8.843
28,20260616_180534_415_landmarks.json,20260616_201627_254_landmarks.json,mouth_left,21.668,21.668,21.702,21.742,21.798,21.836,21.891,0,21.668
28,20260616_180534_415_landmarks.json,20260616_201627_254_landmarks.json,mouth_right,15.47,15.47,15.479,15.494,15.522,15.544,15.578,0,15.47
28,20260616_180534_415_landmarks.json,20260616_201627_254_landmarks.json,mouth_center,8.726,8.726,8.29,7.868,7.361,7.071,6.702,1,6.702
28,20260616_180534_415_landmarks.json,20260616_201627_254_landmarks.json,chin,14.316,14.316,13.395,12.5,11.427,10.813,10.04,1,10.04
28,20260616_180534_415_landmarks.json,20260616_201627_254_landmarks.json,clothing_start,62.847,62.847,68.136,73.458,80.146,84.174,89.56,0,62.847
29,20260616_180607_271_landmarks.json,20260616_201636_814_landmarks.json,left_eye,2.236,2.236,2.483,3.59,5.396,6.559,8.151,0,2.236
29,20260616_180607_271_landmarks.json,20260616_201636_814_landmarks.json,right_eye,4.537,4.537,5.476,6.656,8.315,9.366,10.808,0,4.537
29,20260616_180607_271_landmarks.json,20260616_201636_814_landmarks.json,nose_tip,4.542,4.542,4.542,4.542,4.542,4.542,4.542,0,4.542
29,20260616_180607_271_landmarks.json,20260616_201636_814_landmarks.json,mouth_left,20.803,20.803,21.068,21.336,21.672,21.874,22.146,0,20.803
29,20260616_180607_271_landmarks.json,20260616_201636_814_landmarks.json,mouth_right,15.394,15.394,15.622,15.852,16.142,16.317,16.552,0,15.394
29,20260616_180607_271_landmarks.json,20260616_201636_814_landmarks.json,mouth_center,12.577,12.577,12.727,12.894,13.129,13.282,13.5,0,12.577
29,20260616_180607_271_landmarks.json,20260616_201636_814_landmarks.json,chin,9.398,9.398,10.409,11.421,12.689,13.449,14.465,0,9.398
29,20260616_180607_271_landmarks.json,20260616_201636_814_landmarks.json,clothing_start,11.212,11.212,15.424,20.091,26.195,29.931,34.961,0,11.212
30,20260616_180621_263_landmarks.json,20260616_201649_198_landmarks.json,left_eye,2.289,2.289,3.117,4.49,6.449,7.676,9.341,0,2.289
30,20260616_180621_263_landmarks.json,20260616_201649_198_landmarks.json,right_eye,5.881,5.881,6.509,7.445,8.898,9.868,11.237,0,5.881
30,20260616_180621_263_landmarks.json,20260616_201649_198_landmarks.json,nose_tip,4.656,4.656,4.656,4.656,4.656,4.656,4.656,0,4.656
30,20260616_180621_263_landmarks.json,20260616_201649_198_landmarks.json,mouth_left,15.9,15.9,16.187,16.477,16.84,17.06,17.353,0,15.9
30,20260616_180621_263_landmarks.json,20260616_201649_198_landmarks.json,mouth_right,16.402,16.402,16.557,16.716,16.92,17.045,17.216,0,16.402
30,20260616_180621_263_landmarks.json,20260616_201649_198_landmarks.json,mouth_center,9.33,9.33,9.596,9.883,10.268,10.512,10.85,0,9.33
30,20260616_180621_263_landmarks.json,20260616_201649_198_landmarks.json,chin,7.18,7.18,6.345,5.584,4.793,4.441,4.163,1,4.163
30,20260616_180621_263_landmarks.json,20260616_201649_198_landmarks.json,clothing_start,15.413,15.413,10.163,5.143,3.34,6.712,11.853,0.65,3.34
31,20260616_180632_936_landmarks.json,20260616_201703_614_landmarks.json,left_eye,19.819,19.819,19.643,19.66,19.95,20.263,20.834,0.2,19.643
31,20260616_180632_936_landmarks.json,20260616_201703_614_landmarks.json,right_eye,8.381,8.381,10.212,12.044,14.335,15.709,17.542,0,8.381
31,20260616_180632_936_landmarks.json,20260616_201703_614_landmarks.json,nose_tip,9.788,9.788,9.788,9.788,9.788,9.788,9.788,0,9.788
31,20260616_180632_936_landmarks.json,20260616_201703_614_landmarks.json,mouth_left,29.007,29.007,29.289,29.573,29.931,30.148,30.438,0,29.007
31,20260616_180632_936_landmarks.json,20260616_201703_614_landmarks.json,mouth_right,16.697,16.697,17.017,17.337,17.739,17.98,18.303,0,16.697
31,20260616_180632_936_landmarks.json,20260616_201703_614_landmarks.json,mouth_center,17.136,17.136,17.056,16.996,16.949,16.937,16.939,0.8,16.937
31,20260616_180632_936_landmarks.json,20260616_201703_614_landmarks.json,chin,26.688,26.688,27.751,28.824,30.178,30.997,32.094,0,26.688
31,20260616_180632_936_landmarks.json,20260616_201703_614_landmarks.json,clothing_start,74.648,74.648,68.602,62.556,54.999,50.466,44.423,1,44.423
32,20260616_180649_407_landmarks.json,20260616_201716_597_landmarks.json,left_eye,10.615,10.615,9.026,7.439,5.462,4.284,2.74,1,2.74
32,20260616_180649_407_landmarks.json,20260616_201716_597_landmarks.json,right_eye,5.293,5.293,5.606,6.273,7.456,8.289,9.495,0,5.293
32,20260616_180649_407_landmarks.json,20260616_201716_597_landmarks.json,nose_tip,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0,0.997
32,20260616_180649_407_landmarks.json,20260616_201716_597_landmarks.json,mouth_left,5.74,5.74,5.623,5.521,5.414,5.363,5.309,1,5.309
32,20260616_180649_407_landmarks.json,20260616_201716_597_landmarks.json,mouth_right,19.75,19.75,19.824,19.902,20.004,20.068,20.156,0,19.75
32,20260616_180649_407_landmarks.json,20260616_201716_597_landmarks.json,mouth_center,7.767,7.767,8.211,8.659,9.224,9.566,10.024,0,7.767
32,20260616_180649_407_landmarks.json,20260616_201716_597_landmarks.json,chin,20.581,20.581,20.073,19.6,19.062,18.77,18.419,1,18.419
32,20260616_180649_407_landmarks.json,20260616_201716_597_landmarks.json,clothing_start,25.289,25.289,22.709,20.998,20.406,20.94,22.602,0.65,20.406
33,20260616_180707_622_landmarks.json,20260616_201733_413_landmarks.json,left_eye,6.743,6.743,6.541,6.438,6.453,6.54,6.741,0.4,6.438
33,20260616_180707_622_landmarks.json,20260616_201733_413_landmarks.json,right_eye,5.772,5.772,6.105,6.512,7.106,7.499,8.058,0,5.772
33,20260616_180707_622_landmarks.json,20260616_201733_413_landmarks.json,nose_tip,2.249,2.249,2.249,2.249,2.249,2.249,2.249,0,2.249
33,20260616_180707_622_landmarks.json,20260616_201733_413_landmarks.json,mouth_left,7.74,7.74,7.872,8.004,8.171,8.272,8.407,0,7.74
33,20260616_180707_622_landmarks.json,20260616_201733_413_landmarks.json,mouth_right,11.006,11.006,11.147,11.288,11.464,11.57,11.711,0,11.006
33,20260616_180707_622_landmarks.json,20260616_201733_413_landmarks.json,mouth_center,7.791,7.791,7.815,7.847,7.897,7.933,7.988,0,7.791
33,20260616_180707_622_landmarks.json,20260616_201733_413_landmarks.json,chin,5.034,5.034,5.528,6.022,6.641,7.013,7.51,0,5.034
33,20260616_180707_622_landmarks.json,20260616_201733_413_landmarks.json,clothing_start,13.281,13.281,11.301,9.589,8.084,7.684,7.87,0.8,7.684
34,20260616_180721_926_landmarks.json,20260616_201748_147_landmarks.json,left_eye,6.623,6.623,5.543,4.881,4.896,5.361,6.368,0.4,4.881
34,20260616_180721_926_landmarks.json,20260616_201748_147_landmarks.json,right_eye,12.333,12.333,12.725,13.315,14.291,14.985,16.015,0,12.333
34,20260616_180721_926_landmarks.json,20260616_201748_147_landmarks.json,nose_tip,6.707,6.707,6.707,6.707,6.707,6.707,6.707,0,6.707
34,20260616_180721_926_landmarks.json,20260616_201748_147_landmarks.json,mouth_left,10.782,10.782,10.822,10.873,10.95,11.004,11.085,0,10.782
34,20260616_180721_926_landmarks.json,20260616_201748_147_landmarks.json,mouth_right,4.809,4.809,4.683,4.575,4.466,4.416,4.367,1,4.367
34,20260616_180721_926_landmarks.json,20260616_201748_147_landmarks.json,mouth_center,8.038,8.038,8.2,8.393,8.675,8.865,9.139,0,8.038
34,20260616_180721_926_landmarks.json,20260616_201748_147_landmarks.json,chin,20.092,20.092,19.074,18.063,16.811,16.067,15.085,1,15.085
34,20260616_180721_926_landmarks.json,20260616_201748_147_landmarks.json,clothing_start,62.089,62.089,56.61,51.131,44.283,40.175,34.698,1,34.698
35,20260616_180733_959_landmarks.json,20260616_201819_194_landmarks.json,left_eye,21.059,21.059,20.512,20.089,19.747,19.645,19.634,1,19.634
35,20260616_180733_959_landmarks.json,20260616_201819_194_landmarks.json,right_eye,18.729,18.729,17.681,16.715,15.646,15.091,14.467,1,14.467
35,20260616_180733_959_landmarks.json,20260616_201819_194_landmarks.json,nose_tip,16.696,16.696,16.696,16.696,16.696,16.696,16.696,0,16.696
35,20260616_180733_959_landmarks.json,20260616_201819_194_landmarks.json,mouth_left,32.493,32.493,32.644,32.798,32.993,33.112,33.273,0,32.493
35,20260616_180733_959_landmarks.json,20260616_201819_194_landmarks.json,mouth_right,30.023,30.023,30.227,30.432,30.691,30.847,31.056,0,30.023
35,20260616_180733_959_landmarks.json,20260616_201819_194_landmarks.json,mouth_center,29.022,29.022,28.615,28.211,27.711,27.414,27.021,1,27.021
35,20260616_180733_959_landmarks.json,20260616_201819_194_landmarks.json,chin,42.16,42.16,42.597,43.053,43.651,44.023,44.535,0,42.16
35,20260616_180733_959_landmarks.json,20260616_201819_194_landmarks.json,clothing_start,34.616,34.616,33.1,32.35,32.567,33.306,34.943,0.4,32.35
36,20260616_180751_087_landmarks.json,20260616_201837_258_landmarks.json,left_eye,7.426,7.426,6.117,4.965,3.959,3.743,4.017,0.8,3.743
36,20260616_180751_087_landmarks.json,20260616_201837_258_landmarks.json,right_eye,17.098,17.098,16.01,14.991,13.834,13.217,12.5,1,12.5
36,20260616_180751_087_landmarks.json,20260616_201837_258_landmarks.json,nose_tip,8.765,8.765,8.765,8.765,8.765,8.765,8.765,0,8.765
36,20260616_180751_087_landmarks.json,20260616_201837_258_landmarks.json,mouth_left,48.002,48.002,48.292,48.583,48.946,49.164,49.454,0,48.002
36,20260616_180751_087_landmarks.json,20260616_201837_258_landmarks.json,mouth_right,30.545,30.545,30.819,31.094,31.437,31.643,31.917,0,30.545
36,20260616_180751_087_landmarks.json,20260616_201837_258_landmarks.json,mouth_center,29.255,29.255,29.126,29.004,28.863,28.784,28.685,1,28.685
36,20260616_180751_087_landmarks.json,20260616_201837_258_landmarks.json,chin,60.081,60.081,60.897,61.718,62.749,63.371,64.203,0,60.081
36,20260616_180751_087_landmarks.json,20260616_201837_258_landmarks.json,clothing_start,347.431,347.431,342.543,337.654,331.544,327.877,322.989,1,322.989
37,20260616_180805_726_landmarks.json,20260616_201850_537_landmarks.json,left_eye,21.904,21.904,21.034,20.307,19.625,19.346,19.135,1,19.135
37,20260616_180805_726_landmarks.json,20260616_201850_537_landmarks.json,right_eye,2.303,2.303,4.094,5.89,8.136,9.485,11.283,0,2.303
37,20260616_180805_726_landmarks.json,20260616_201850_537_landmarks.json,nose_tip,16.876,16.876,16.876,16.876,16.876,16.876,16.876,0,16.876
37,20260616_180805_726_landmarks.json,20260616_201850_537_landmarks.json,mouth_left,25.639,25.639,25.735,25.836,25.97,26.054,26.169,0,25.639
37,20260616_180805_726_landmarks.json,20260616_201850_537_landmarks.json,mouth_right,6.178,6.178,6.461,6.748,7.112,7.334,7.632,0,6.178
37,20260616_180805_726_landmarks.json,20260616_201850_537_landmarks.json,mouth_center,5.586,5.586,5.219,4.894,4.559,4.403,4.257,1,4.257
37,20260616_180805_726_landmarks.json,20260616_201850_537_landmarks.json,chin,26.36,26.36,25.258,24.163,22.804,21.995,20.925,1,20.925
37,20260616_180805_726_landmarks.json,20260616_201850_537_landmarks.json,clothing_start,5.579,5.579,7.915,12.829,19.775,24.078,29.883,0,5.579
38,20260616_180823_526_landmarks.json,20260616_201905_994_landmarks.json,left_eye,7.335,7.335,8.426,9.782,11.71,12.947,14.658,0,7.335
38,20260616_180823_526_landmarks.json,20260616_201905_994_landmarks.json,right_eye,6.396,6.396,8.104,9.853,12.071,13.411,15.206,0,6.396
38,20260616_180823_526_landmarks.json,20260616_201905_994_landmarks.json,nose_tip,10.794,10.794,10.794,10.794,10.794,10.794,10.794,0,10.794
38,20260616_180823_526_landmarks.json,20260616_201905_994_landmarks.json,mouth_left,18.298,18.298,18.509,18.725,19.002,19.172,19.403,0,18.298
38,20260616_180823_526_landmarks.json,20260616_201905_994_landmarks.json,mouth_right,27.968,27.968,28.054,28.145,28.263,28.337,28.439,0,27.968
38,20260616_180823_526_landmarks.json,20260616_201905_994_landmarks.json,mouth_center,15.262,15.262,15.689,16.126,16.685,17.027,17.49,0,15.262
38,20260616_180823_526_landmarks.json,20260616_201905_994_landmarks.json,chin,46.246,46.246,45.255,44.272,43.059,42.339,41.389,1,41.389
38,20260616_180823_526_landmarks.json,20260616_201905_994_landmarks.json,clothing_start,14.398,14.398,14.442,16.799,21.816,25.425,30.611,0,14.398
39,20260616_180840_334_landmarks.json,20260616_201918_176_landmarks.json,left_eye,18.548,18.548,16.785,15.023,12.822,11.503,9.747,1,9.747
39,20260616_180840_334_landmarks.json,20260616_201918_176_landmarks.json,right_eye,22.293,22.293,20.632,18.97,16.894,15.649,13.989,1,13.989
39,20260616_180840_334_landmarks.json,20260616_201918_176_landmarks.json,nose_tip,11.964,11.964,11.964,11.964,11.964,11.964,11.964,0,11.964
39,20260616_180840_334_landmarks.json,20260616_201918_176_landmarks.json,mouth_left,12.592,12.592,12.684,12.785,12.922,13.01,13.134,0,12.592
39,20260616_180840_334_landmarks.json,20260616_201918_176_landmarks.json,mouth_right,7.3,7.3,7.524,7.754,8.049,8.229,8.474,0,7.3
39,20260616_180840_334_landmarks.json,20260616_201918_176_landmarks.json,mouth_center,19.684,19.684,19.429,19.185,18.897,18.734,18.528,1,18.528
39,20260616_180840_334_landmarks.json,20260616_201918_176_landmarks.json,chin,14.351,14.351,14.473,14.674,15.031,15.299,15.713,0,14.351
39,20260616_180840_334_landmarks.json,20260616_201918_176_landmarks.json,clothing_start,205.502,205.502,200.019,194.536,187.683,183.571,178.088,1,178.088
40,20260616_180851_894_landmarks.json,20260616_201931_432_landmarks.json,left_eye,20.362,20.362,20.278,20.334,20.6,20.861,21.321,0.2,20.278
40,20260616_180851_894_landmarks.json,20260616_201931_432_landmarks.json,right_eye,15.843,15.843,15.848,16.012,16.431,16.791,17.386,0,15.843
40,20260616_180851_894_landmarks.json,20260616_201931_432_landmarks.json,nose_tip,13.351,13.351,13.351,13.351,13.351,13.351,13.351,0,13.351
40,20260616_180851_894_landmarks.json,20260616_201931_432_landmarks.json,mouth_left,15.536,15.536,15.857,16.179,16.581,16.822,17.144,0,15.536
40,20260616_180851_894_landmarks.json,20260616_201931_432_landmarks.json,mouth_right,31.88,31.88,32.073,32.267,32.511,32.659,32.858,0,31.88
40,20260616_180851_894_landmarks.json,20260616_201931_432_landmarks.json,mouth_center,19.019,19.019,19.484,19.951,20.538,20.892,21.365,0,19.019
40,20260616_180851_894_landmarks.json,20260616_201931_432_landmarks.json,chin,19.088,19.088,18.875,18.717,18.598,18.569,18.581,0.8,18.569
40,20260616_180851_894_landmarks.json,20260616_201931_432_landmarks.json,clothing_start,52.477,52.477,47.6,42.808,36.99,33.629,29.367,1,29.367
41,20260616_180900_166_landmarks.json,20260616_201943_104_landmarks.json,left_eye,10.817,10.817,10.822,11.045,11.613,12.09,12.863,0,10.817
41,20260616_180900_166_landmarks.json,20260616_201943_104_landmarks.json,right_eye,4.15,4.15,5.602,7.056,8.875,9.967,11.423,0,4.15
41,20260616_180900_166_landmarks.json,20260616_201943_104_landmarks.json,nose_tip,5.618,5.618,5.618,5.618,5.618,5.618,5.618,0,5.618
41,20260616_180900_166_landmarks.json,20260616_201943_104_landmarks.json,mouth_left,21.544,21.544,21.782,22.02,22.321,22.502,22.745,0,21.544
41,20260616_180900_166_landmarks.json,20260616_201943_104_landmarks.json,mouth_right,14.007,14.007,14.244,14.483,14.783,14.963,15.205,0,14.007
41,20260616_180900_166_landmarks.json,20260616_201943_104_landmarks.json,mouth_center,13.196,13.196,13.148,13.117,13.102,13.106,13.126,0.65,13.102
41,20260616_180900_166_landmarks.json,20260616_201943_104_landmarks.json,chin,9.401,9.401,10.164,10.956,11.978,12.604,13.453,0,9.401
41,20260616_180900_166_landmarks.json,20260616_201943_104_landmarks.json,clothing_start,3.975,3.975,2.457,6.518,12.37,15.937,20.714,0.2,2.457
42,20260616_180914_662_landmarks.json,20260616_201956_168_landmarks.json,left_eye,0.586,0.586,1.726,3.569,5.911,7.322,9.205,0,0.586
42,20260616_180914_662_landmarks.json,20260616_201956_168_landmarks.json,right_eye,16.576,16.576,17.519,18.584,20.058,21.005,22.329,0,16.576
42,20260616_180914_662_landmarks.json,20260616_201956_168_landmarks.json,nose_tip,13.654,13.654,13.654,13.654,13.654,13.654,13.654,0,13.654
42,20260616_180914_662_landmarks.json,20260616_201956_168_landmarks.json,mouth_left,19.461,19.461,19.2,18.942,18.624,18.436,18.189,1,18.189
42,20260616_180914_662_landmarks.json,20260616_201956_168_landmarks.json,mouth_right,26.643,26.643,26.333,26.023,25.637,25.406,25.098,1,25.098
42,20260616_180914_662_landmarks.json,20260616_201956_168_landmarks.json,mouth_center,23.63,23.63,23.763,23.908,24.108,24.238,24.421,0,23.63
42,20260616_180914_662_landmarks.json,20260616_201956_168_landmarks.json,chin,45.517,45.517,44.525,43.542,42.324,41.6,40.644,1,40.644
42,20260616_180914_662_landmarks.json,20260616_201956_168_landmarks.json,clothing_start,69.254,69.254,75.096,80.94,88.247,92.633,98.481,0,69.254
43,20260616_180929_887_landmarks.json,20260616_202011_854_landmarks.json,left_eye,8.353,8.353,6.528,4.704,2.426,1.065,0.796,1,0.796
43,20260616_180929_887_landmarks.json,20260616_202011_854_landmarks.json,right_eye,10.745,10.745,10.629,10.788,11.356,11.871,12.729,0.2,10.629
43,20260616_180929_887_landmarks.json,20260616_202011_854_landmarks.json,nose_tip,3.944,3.944,3.944,3.944,3.944,3.944,3.944,0,3.944
43,20260616_180929_887_landmarks.json,20260616_202011_854_landmarks.json,mouth_left,27.72,27.72,27.812,27.909,28.035,28.114,28.222,0,27.72
43,20260616_180929_887_landmarks.json,20260616_202011_854_landmarks.json,mouth_right,14.758,14.758,14.817,14.882,14.973,15.032,15.117,0,14.758
43,20260616_180929_887_landmarks.json,20260616_202011_854_landmarks.json,mouth_center,8.395,8.395,8.727,9.081,9.55,9.844,10.25,0,8.395
43,20260616_180929_887_landmarks.json,20260616_202011_854_landmarks.json,chin,13.459,13.459,12.626,11.84,10.938,10.448,9.869,1,9.869
43,20260616_180929_887_landmarks.json,20260616_202011_854_landmarks.json,clothing_start,99.916,99.916,105.579,111.243,118.323,122.571,128.235,0,99.916
